epoch,train_loss,val_loss,val_dice,val_tn,val_precision,val_recall,fg_pred,fg_label,roc_auc
1,0.7110290851593017,0.7036768543181446,0.19580158591270447,0.9965414868900212,0.22561289370059967,0.5942517518997192,0.004457865309971458,0.001692467586451906,0.9550898748184331
2,0.7006726441383362,0.6992633519536358,0.19873926043510437,0.9938000717741574,0.17804372310638428,0.7921388745307922,0.007530000122039901,0.001692467586451906,0.9815847564483275
3,0.6977734770774842,0.697687446229202,0.17466172575950623,0.990338366755922,0.12441721558570862,0.8099778294563293,0.011018260212783472,0.001692467586451906,0.9828065221341313
4,0.6943174862861633,0.6952136631234217,0.2821423411369324,0.9963676982235762,0.26819363236427307,0.7851285338401794,0.0049546460309693174,0.001692467586451906,0.9849329936186956
5,0.694085783958435,0.6940172621085818,0.2908879816532135,0.9973935345844795,0.32279688119888306,0.7327567338943481,0.0038419421702513517,0.001692467586451906,0.9810550015007368
6,0.690642539024353,0.6936286340999065,0.24798765778541565,0.9942172757634152,0.18451935052871704,0.7719323039054871,0.007080397485422401,0.001692467586451906,0.9865794599245598
7,0.6923543934822083,0.6912335463836368,0.24888792634010315,0.9947499554575898,0.21764183044433594,0.8613422513008118,0.006698132703890465,0.001692467586451906,0.9894231583031637
8,0.6895788292884827,0.6901186070704864,0.3056827187538147,0.9965553843012538,0.2942235469818115,0.8467311263084412,0.0048706668211595675,0.001692467586451906,0.9901486280343562
9,0.6882637801170349,0.6892242567182261,0.2794370949268341,0.9963725198507714,0.27857765555381775,0.8259510397911072,0.005017973684654071,0.001692467586451906,0.9889851691835045
10,0.6860337538719177,0.6871068479314362,0.277150422334671,0.9950063775688006,0.23345978558063507,0.8970862627029419,0.006503430666775862,0.001692467586451906,0.9931611949286118
11,0.6842114796638489,0.6854869174418476,0.3123471438884735,0.9963539314482573,0.2868996858596802,0.8653152585029602,0.005104634899467361,0.001692467586451906,0.9908849884185683
12,0.6794842448234558,0.6847356866813649,0.25390365719795227,0.9932056651735771,0.1863684356212616,0.9177965521812439,0.008334785523753725,0.001692467586451906,0.9934187568575085
13,0.678551414012909,0.6821961774159286,0.2449045479297638,0.9937110237024649,0.19883443415164948,0.9205527901649475,0.007835693152454602,0.001692467586451906,0.9926263294984695
14,0.6749833331108094,0.6797448836982587,0.33785194158554077,0.9969588656637939,0.31622353196144104,0.8294467926025391,0.004439301884540867,0.001692467586451906,0.9903639886127628
15,0.6747082767486572,0.6775275355173369,0.27836844325065613,0.9944966884073888,0.21116696298122406,0.8689996600151062,0.0069648853218649935,0.001692467586451906,0.992044186294465
16,0.6729851775169372,0.6725333568319088,0.3618007302284241,0.9977376129455032,0.38356879353523254,0.8302221298217773,0.003663290787940087,0.001692467586451906,0.9880124817616758
17,0.6609854836463929,0.6678100496867282,0.31215381622314453,0.9961020294071226,0.2795504331588745,0.8922039270401001,0.005401624145132197,0.001692467586451906,0.9894201661339542
18,0.6650339012145996,0.6624016850176504,0.37828245759010315,0.9976460580908371,0.3825845420360565,0.860214114189148,0.0038053932308899563,0.001692467586451906,0.9897687342637139
19,0.6574418897628784,0.6585086017931249,0.3179749846458435,0.9962712917080737,0.2835754454135895,0.8705390691757202,0.005195651251861782,0.001692467586451906,0.9884656003186607
20,0.6470917189121246,0.6486944621060527,0.4077043831348419,0.998142414044588,0.42996734380722046,0.826558530330658,0.003253557640513628,0.001692467586451906,0.9817157846887089
21,0.6425168316364288,0.6410476375939482,0.351493775844574,0.9966918406918615,0.30651265382766724,0.8627949357032776,0.004764085164537658,0.001692467586451906,0.9806728174369156
22,0.6264556903839111,0.6300951790927494,0.41159117221832275,0.998219599289669,0.4431600868701935,0.8356006741523743,0.003191232562487084,0.001692467586451906,0.97727722340227
23,0.6139702801704406,0.6227051716739849,0.42831334471702576,0.9984616078017806,0.46645230054855347,0.7933821082115173,0.0028786939714347043,0.001692467586451906,0.9663586658312096
24,0.6076564157009124,0.6097492977219113,0.4187380373477936,0.998095103253046,0.42694008350372314,0.8370853662490845,0.0033183571976311255,0.001692467586451906,0.9777959497005488
25,0.5955198173522949,0.5951270397941945,0.4589058756828308,0.9986920825428276,0.5058663487434387,0.7898844480514526,0.0026427016096934337,0.001692467586451906,0.9673589298691694
26,0.5715374224185944,0.5803911639851028,0.4604043960571289,0.9985784367592108,0.49317464232444763,0.8158317804336548,0.002799756327860738,0.001692467586451906,0.9721426756063052
27,0.5540018181800842,0.5658604774392594,0.4862293303012848,0.9987889760001035,0.5297605395317078,0.8048012256622314,0.002571161850023009,0.001692467586451906,0.9692335693006846
28,0.5555749216079712,0.5564368121999469,0.5013427734375,0.9990516875492821,0.5847507119178772,0.7871980667114258,0.002278419142795675,0.001692467586451906,0.9701982521079506
29,0.5396353356838226,0.5428293028709579,0.5126957893371582,0.9990785726283992,0.582641065120697,0.7587530016899109,0.0022040409461936378,0.001692467586451906,0.9577138230388917
30,0.5305913887023925,0.533673196925787,0.5503371953964233,0.9994977557516797,0.7099114060401917,0.7247370481491089,0.0017278128357132011,0.001692467586451906,0.9516138012057289
