epoch,train_loss,val_loss,val_dice,val_tn,val_precision,val_recall,fg_pred,fg_label,roc_auc
1,0.7109944982528686,0.7036315295319099,0.14623942971229553,0.9881203902441995,0.09962309151887894,0.6663801670074463,0.013167591108168961,0.0019685402605760715,0.9757804578777709
2,0.7022243666648865,0.6987098800597218,0.2728908061981201,0.9972125384463337,0.2937236726284027,0.587332546710968,0.003936311018905874,0.0019685402605760715,0.9630692302990467
3,0.6973408708572387,0.6955205754371686,0.21372012794017792,0.9937417377708586,0.19550392031669617,0.7710237503051758,0.00776348290959039,0.0019685402605760715,0.9791455964024537
4,0.696263349533081,0.6941378219316234,0.3200090825557709,0.9985759851758265,0.461760550737381,0.6189444661140442,0.002638633859069262,0.0019685402605760715,0.9740681308593667
5,0.6938799624443054,0.6917824671093353,0.240683451294899,0.9951402424793558,0.24173977971076965,0.7853115200996399,0.006394965228743508,0.0019685402605760715,0.9794029609586404
6,0.6928058252334595,0.6903408472820863,0.3263041377067566,0.9970402689228293,0.3381146490573883,0.76637202501297,0.004461901122654434,0.0019685402605760715,0.9819257453859878
7,0.6907138113975525,0.6886015811377326,0.27348846197128296,0.9954566415777439,0.2683398127555847,0.8445761799812317,0.0061958091626238615,0.0019685402605760715,0.9869125330662019
8,0.6884946808815002,0.687014818612465,0.28804492950439453,0.9961188935869327,0.3083794414997101,0.8766146302223206,0.005595869553816155,0.0019685402605760715,0.9953976988474997
9,0.6875398626327515,0.6852803908835696,0.32389694452285767,0.9966464125926333,0.33836740255355835,0.8687855005264282,0.0050543853162226095,0.0019685402605760715,0.9947421321066964
10,0.6840303845405579,0.6843593373978879,0.2538527846336365,0.9945356676796827,0.23921284079551697,0.8706507086753845,0.007164794952065913,0.0019685402605760715,0.9936253517113285
11,0.6847385087013245,0.6820619326021712,0.28233107924461365,0.9956247273945708,0.28198274970054626,0.8705210089683533,0.006077164805534308,0.0019685402605760715,0.9884444537701604
12,0.6825162749290467,0.6799940117924227,0.31170380115509033,0.9963109480637931,0.3242415487766266,0.8961575627326965,0.005440765712875364,0.0019685402605760715,0.9931109800083333
13,0.6827059669494628,0.6780570641917697,0.28647011518478394,0.9960569348673798,0.3009127080440521,0.86003178358078,0.005626240273742263,0.0019685402605760715,0.992154173714225
14,0.6781419339179993,0.6737692797672277,0.31532925367355347,0.9955798593921188,0.29565683007240295,0.9400395154953003,0.0062589643723974615,0.0019685402605760715,0.9971449812251003
15,0.6747585110664368,0.6708770374962165,0.33999761939048767,0.9967311444139344,0.34196922183036804,0.8608378767967224,0.004955399553326235,0.0019685402605760715,0.9930184911216826
16,0.6727155718803406,0.6676223155132122,0.3203957676887512,0.996589730843981,0.32725730538368225,0.8407451510429382,0.005057306802960882,0.0019685402605760715,0.9868222638806837
17,0.6659115695953369,0.6625020418968578,0.29568591713905334,0.9955033116506801,0.2878456711769104,0.9211308360099792,0.006299498032901905,0.0019685402605760715,0.9955018035987078
18,0.6565327701568604,0.6574662078150921,0.27193671464920044,0.9948879586335143,0.2578676640987396,0.900566041469574,0.006874845999551829,0.0019685402605760715,0.9927987016688403
19,0.6539966430664063,0.6504137891497316,0.30808648467063904,0.995900826704021,0.2995429039001465,0.8888733983039856,0.005841510871824529,0.0019685402605760715,0.9931108107922563
20,0.640566029548645,0.6399068266237523,0.31833571195602417,0.9962178973519027,0.32202816009521484,0.9107081294059753,0.00556710810197384,0.0019685402605760715,0.9911071703624044
21,0.6423285050392151,0.6297464574881866,0.38288116455078125,0.9974101715575723,0.403952419757843,0.889911413192749,0.004336714562745364,0.0019685402605760715,0.9937936642050488
22,0.6306704750061035,0.6197379382569238,0.43738117814064026,0.998455174758934,0.5134969353675842,0.8267622590065002,0.0031694730521432913,0.0019685402605760715,0.9866660494069431
23,0.6191773917675019,0.6087718068248471,0.40637725591659546,0.9978638800514982,0.44237011671066284,0.8592581152915955,0.003823685265955271,0.0019685402605760715,0.9875371888582799
24,0.6048921740055084,0.5996896850608163,0.46921640634536743,0.9989204398004884,0.6007224321365356,0.8224364519119263,0.0026950872236245803,0.0019685402605760715,0.9815892590659719
25,0.598182059764862,0.5879375440631546,0.42811742424964905,0.9978866931674087,0.425555557012558,0.794006884098053,0.003672926889012777,0.0019685402605760715,0.9811360809748932
26,0.5865343759059906,0.5750231952906328,0.4652203321456909,0.9987849497393618,0.5722518563270569,0.8238378167152405,0.0028339936201291493,0.0019685402605760715,0.9786803336727457
27,0.5627596695423126,0.5633247810400138,0.4267297685146332,0.9980260440993768,0.46463409066200256,0.868558406829834,0.003679868209157427,0.0019685402605760715,0.9814194040212061
28,0.5549292809963227,0.5493618916657012,0.48284465074539185,0.9989350890438975,0.5913901329040527,0.7808577418327332,0.0025992145232987887,0.0019685402605760715,0.9624383213855768
29,0.537673898935318,0.5414385008020589,0.4991537928581238,0.9991348968425645,0.6392781138420105,0.7770898342132568,0.0023929063695543274,0.0019685402605760715,0.9604392775833763
30,0.5347059309482575,0.5257226409716794,0.5423345565795898,0.9993197056171,0.6966029405593872,0.7911878824234009,0.0022358292929197244,0.0019685402605760715,0.9633693222268478
31,0.5172430374622345,0.5131478948402877,0.5314536690711975,0.9990019794249985,0.6286277174949646,0.8550280928611755,0.002677510405986675,0.0019685402605760715,0.9788138161175437
32,0.5108492677211761,0.5092614582913407,0.5491172671318054,0.9993131773429514,0.6874752640724182,0.7650874257087708,0.002190777715013944,0.0019685402605760715,0.9682760864371042
33,0.49362589859962464,0.4958368571801374,0.5461985468864441,0.999228800063567,0.6690958738327026,0.790010392665863,0.00232428171969044,0.0019685402605760715,0.972487118930985
34,0.48275139117240906,0.49689217928355023,0.5583406090736389,0.9995267471151847,0.7504423260688782,0.7209475040435791,0.0018911703213084134,0.0019685402605760715,0.9545967697126274
35,0.4883020085096359,0.4849185404804467,0.560509204864502,0.9993492520412715,0.7059370875358582,0.7906039953231812,0.002204638010451389,0.0019685402605760715,0.9615822306867571
