epoch,train_loss,val_loss,val_dice,val_tn,val_precision,val_recall,fg_pred,fg_label,roc_auc
1,0.7107053146362304,0.7028885515914722,0.19971396028995514,0.9944461647732035,0.16135506331920624,0.5999082326889038,0.006610144715832756,0.001777905818760866,0.9699494273558851
2,0.7003940100669861,0.6992040024223652,0.1567515879869461,0.9862888012232577,0.09703383594751358,0.8272980451583862,0.015158197409932163,0.001777905818760866,0.9809628078618667
3,0.6962884001731873,0.6977047014304183,0.26597410440444946,0.9994299248514629,0.5904144644737244,0.46117308735847473,0.0013887232053016098,0.001777905818760866,0.9296525050160727
4,0.6954162878990173,0.6943801709196784,0.31362271308898926,0.9976546227746691,0.35166266560554504,0.7139002084732056,0.0036092752057851644,0.001777905818760866,0.980309956198001
5,0.6920619111061096,0.6922098195010965,0.29648151993751526,0.9962231420870481,0.2772753834724426,0.8130319118499756,0.005213207708889394,0.001777905818760866,0.9909396858609335
6,0.6907193732261657,0.6908815956928513,0.2726931571960449,0.9955054531170351,0.24875226616859436,0.8351707458496094,0.005969211359232351,0.001777905818760866,0.9934392869137816
7,0.6913173494338989,0.6886459260501645,0.3561832308769226,0.9972211382112213,0.34936708211898804,0.8372964859008789,0.004260946230592114,0.001777905818760866,0.9925999079407628
8,0.6893054852485657,0.6874231218614362,0.3402760922908783,0.9964288002528967,0.29953888058662415,0.8569410443305969,0.00508635296367611,0.001777905818760866,0.9928984323926945
9,0.6860299816131592,0.6865040946074508,0.33787161111831665,0.9973015888515153,0.3492865264415741,0.8122769594192505,0.004134576366106237,0.001777905818760866,0.9885358979878781
10,0.6865758895874023,0.6843423399735581,0.3275914490222931,0.9963951714966025,0.2975589632987976,0.8568110466003418,0.005119420092474963,0.001777905818760866,0.9948393971853655
11,0.6841003441810608,0.6818635899742896,0.3357497453689575,0.9955062727910182,0.26189032196998596,0.8948920369148254,0.006075191213160994,0.001777905818760866,0.9955340891594253
12,0.6842073254585266,0.6798262756148522,0.29332807660102844,0.9945600891296699,0.2330089509487152,0.9274916648864746,0.007076950648515182,0.001777905818760866,0.9971134093970773
13,0.6810868039131165,0.6768435408276591,0.3089289665222168,0.9951758369994931,0.25313103199005127,0.9176557660102844,0.00644530034862227,0.001777905818760866,0.9969243943600196
14,0.6771663665771485,0.6752980683337558,0.3908616304397583,0.9986310826404292,0.5047594308853149,0.782447874546051,0.002756003197741305,0.001777905818760866,0.9899433262084073
15,0.669550973892212,0.6704043916172602,0.37821096181869507,0.9972134036599372,0.3533138036727905,0.8542428612709045,0.0042986243872514315,0.001777905818760866,0.9930275637819344
16,0.6698127765655517,0.6653321695260026,0.31981372833251953,0.9959808750473063,0.2857537567615509,0.9023619890213013,0.005614325697820923,0.001777905818760866,0.9919140311793586
17,0.6647564640045166,0.6595221098343079,0.38756775856018066,0.9974282801265915,0.3788662850856781,0.8801273703575134,0.004130174039800558,0.001777905818760866,0.9940434465943626
18,0.663328366279602,0.657290101474659,0.31863370537757874,0.9940021594824486,0.20960095524787903,0.8932846188545227,0.007577141573597921,0.001777905818760866,0.9946260820436921
19,0.6578663325309754,0.6482501460493288,0.40385007858276367,0.9977824400102907,0.4095475971698761,0.8631611466407776,0.003747108444378129,0.001777905818760866,0.9951408147243263
20,0.6451764495372773,0.6448048028078947,0.41743138432502747,0.9971736616687518,0.3449963629245758,0.8354650735855103,0.004305489559444905,0.001777905818760866,0.9848621733435723
21,0.640317067861557,0.6364575741304592,0.3535993695259094,0.9963130649564449,0.297820508480072,0.8778589963912964,0.005240575270690329,0.001777905818760866,0.9892262001751009
22,0.6358839495182037,0.6256904516538436,0.38386911153793335,0.9973128331997543,0.36137235164642334,0.8535979986190796,0.004199593168612575,0.001777905818760866,0.9776163567776278
23,0.6243061900138855,0.6130540337498215,0.4607343375682831,0.9985733108245035,0.5032354593276978,0.811274528503418,0.0028661927214389234,0.001777905818760866,0.9687142537075599
24,0.6152346215248108,0.5994440059770237,0.45848533511161804,0.9982150452242248,0.45725134015083313,0.8440331220626831,0.003281808486205245,0.001777905818760866,0.9814830337091494
